"match_id","leagueid","radiant.team_id","radiant.name","radiant.tag","radiant.logo_url","dire.team_id","dire.name","dire.tag","dire.logo_url"
8019133261,17366,9586420,"KIBA ARMS","KIBA","https://steamusercontent-a.akamaihd.net/ugc/2452865428987917753/782E74D6A8E46FC8D2B0F96490344A50BEF647B9/",9587203,"business club","bc","https://steamusercontent-a.akamaihd.net/ugc/2455117864631601557/069C7E7A630A8FA333ED65FE72820D4091D24953/"
8019164817,17233,8629315,"Wiser Warriors","WW","https://steamusercontent-a.akamaihd.net/ugc/2477632689738982294/52F73BED281DF75257007811CA9CDF5144CB2B1F/",8629318,"Mad Monkeys","Mm","https://steamusercontent-a.akamaihd.net/ugc/2508018112053409972/A10316EBD20ECE720470ED4A5D07B3C6DDDC693A/"
8019177827,17272,9572001,"PARIVISION","PARIVISION","https://steamusercontent-a.akamaihd.net/ugc/2476508692281774105/EDE870E88FFD1C4E01DE40BF1B5E548D3459D046/",8255888,"BetBoom Team","BetBoom","https://steamusercontent-a.akamaihd.net/ugc/2501271299873667086/51E13136D4CCC8C7D8062861541A1D13B8ED87E0/"
8019209043,17366,9587203,"business club","bc","https://steamusercontent-a.akamaihd.net/ugc/2455117864631601557/069C7E7A630A8FA333ED65FE72820D4091D24953/",9586420,"KIBA ARMS","KIBA","https://steamusercontent-a.akamaihd.net/ugc/2452865428987917753/782E74D6A8E46FC8D2B0F96490344A50BEF647B9/"
8019235623,17233,8629318,"Mad Monkeys","Mm","https://steamusercontent-a.akamaihd.net/ugc/2508018112053409972/A10316EBD20ECE720470ED4A5D07B3C6DDDC693A/",8629315,"Wiser Warriors","WW","https://steamusercontent-a.akamaihd.net/ugc/2477632689738982294/52F73BED281DF75257007811CA9CDF5144CB2B1F/"
8019289768,17366,9482251,"Eye Gaming","","https://steamusercontent-a.akamaihd.net/ugc/2502396146796011209/20CB1AA41471ABE1B5C460D8CBDE915E595F8B23/",9579004,"Prodigy of God","POG","https://steamusercontent-a.akamaihd.net/ugc/2459620193691752841/D8CB3937C90008630491BBAFE364224C191A4573/"
8019320386,17233,8629315,"Wiser Warriors","WW","https://steamusercontent-a.akamaihd.net/ugc/2477632689738982294/52F73BED281DF75257007811CA9CDF5144CB2B1F/",8629318,"Mad Monkeys","Mm","https://steamusercontent-a.akamaihd.net/ugc/2508018112053409972/A10316EBD20ECE720470ED4A5D07B3C6DDDC693A/"
8019325105,17366,9456187,"Rakuzan","RKZ","https://steamusercontent-a.akamaihd.net/ugc/2497889558463190863/F7B75854544186B0FE27574C3A8C18DB68D0FC89/",9586420,"KIBA ARMS","KIBA","https://steamusercontent-a.akamaihd.net/ugc/2452865428987917753/782E74D6A8E46FC8D2B0F96490344A50BEF647B9/"
8019344340,17272,9572001,"PARIVISION","PARIVISION","https://steamusercontent-a.akamaihd.net/ugc/2476508692281774105/EDE870E88FFD1C4E01DE40BF1B5E548D3459D046/",8255888,"BetBoom Team","BetBoom","https://steamusercontent-a.akamaihd.net/ugc/2501271299873667086/51E13136D4CCC8C7D8062861541A1D13B8ED87E0/"
8019379125,17233,8629317,"Bright Crusaders","Bc","https://steamusercontent-a.akamaihd.net/ugc/2274947340409011428/1DB70894416C865659F1417EC6330B6DE78470F9/",8629324,"Swift Knights","Sk","https://steamusercontent-a.akamaihd.net/ugc/2446107492346973561/03C1A606587B371C139805153F66CD7367C6E837/"
8019402548,17366,9586420,"KIBA ARMS","KIBA","https://steamusercontent-a.akamaihd.net/ugc/2452865428987917753/782E74D6A8E46FC8D2B0F96490344A50BEF647B9/",9504780,"Rakuzan","Rakuzan","https://steamusercontent-a.akamaihd.net/ugc/2503523949680034823/5F013D18FA3BF8B3AEAB8B9EE8785CAD9CAB80AB/"
8019410802,16251,7777322,"Oshi hi teo Gaming","OG","https://steamusercontent-a.akamaihd.net/ugc/2414585468072995364/7348FC3634F8961C2908E8C465750B3AC0D78BDB/",6165106,"P2P BOGI","","https://steamusercontent-a.akamaihd.net/ugc/2449488365153967410/7E306584EF84A6046365953B50C830FF131D14C6/"
8019421414,17366,9579004,"Prodigy of God","POG","https://steamusercontent-a.akamaihd.net/ugc/2459620193691752841/D8CB3937C90008630491BBAFE364224C191A4573/",9482251,"Eye Gaming","","https://steamusercontent-a.akamaihd.net/ugc/2502396146796011209/20CB1AA41471ABE1B5C460D8CBDE915E595F8B23/"
8019447216,17233,8629324,"Swift Knights","Sk","https://steamusercontent-a.akamaihd.net/ugc/2446107492346973561/03C1A606587B371C139805153F66CD7367C6E837/",8629317,"Bright Crusaders","Bc","https://steamusercontent-a.akamaihd.net/ugc/2274947340409011428/1DB70894416C865659F1417EC6330B6DE78470F9/"
8019498330,17233,8629317,"Bright Crusaders","Bc","https://steamusercontent-a.akamaihd.net/ugc/2274947340409011428/1DB70894416C865659F1417EC6330B6DE78470F9/",8629324,"Swift Knights","Sk","https://steamusercontent-a.akamaihd.net/ugc/2446107492346973561/03C1A606587B371C139805153F66CD7367C6E837/"
8019507727,17366,9344594,"Dominion","DO","https://steamusercontent-a.akamaihd.net/ugc/2321112186415898348/871A78A27BBA2ABBD82864F988C23D15C7351836/",9586443,"Nethercore","Nether","https://steamusercontent-a.akamaihd.net/ugc/2459621195379473716/79D0D159903371DC20501B6507AA311EF6FAFE86/"
8019557314,16251,6165106,"P2P BOGI","","https://steamusercontent-a.akamaihd.net/ugc/2449488365153967410/7E306584EF84A6046365953B50C830FF131D14C6/",8993358,"ProfGameTeam","PGT","https://steamusercontent-a.akamaihd.net/ugc/2268189945226927049/876C8EF6AE88B4E63D85172FEC7AED09360D2432/"
8019561677,17233,8629005,"Flawless Goblins","Fg","https://steamusercontent-a.akamaihd.net/ugc/1972044023037974203/AFD57B5B64B1E42F199DC861D81052FD991943EC/",2443375,"Foxy gaming","Foxy","https://steamusercontent-a.akamaihd.net/ugc/2289585333366985191/AC5A2097BEF04FD6D958B34C8A02A75C445ED58A/"
8019572135,17272,8291895,"Tundra Esports","Tundra","https://steamusercontent-a.akamaihd.net/ugc/2031716132171967904/07B168B8063D9B22CDAD53AB421ECAF3D4B2E07E/",2163,"Team Liquid","Liquid","https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png"
8019597862,17366,9586443,"Nethercore","Nether","https://steamusercontent-a.akamaihd.net/ugc/2459621195379473716/79D0D159903371DC20501B6507AA311EF6FAFE86/",9344594,"Dominion","DO","https://steamusercontent-a.akamaihd.net/ugc/2321112186415898348/871A78A27BBA2ABBD82864F988C23D15C7351836/"
8019617125,17233,2443375,"Foxy gaming","Foxy","https://steamusercontent-a.akamaihd.net/ugc/2289585333366985191/AC5A2097BEF04FD6D958B34C8A02A75C445ED58A/",8629005,"Flawless Goblins","Fg","https://steamusercontent-a.akamaihd.net/ugc/1972044023037974203/AFD57B5B64B1E42F199DC861D81052FD991943EC/"
8019657358,17233,8629005,"Flawless Goblins","Fg","https://steamusercontent-a.akamaihd.net/ugc/1972044023037974203/AFD57B5B64B1E42F199DC861D81052FD991943EC/",2443375,"Foxy gaming","Foxy","https://steamusercontent-a.akamaihd.net/ugc/2289585333366985191/AC5A2097BEF04FD6D958B34C8A02A75C445ED58A/"
8019660769,17366,9586443,"Nethercore","Nether","https://steamusercontent-a.akamaihd.net/ugc/2459621195379473716/79D0D159903371DC20501B6507AA311EF6FAFE86/",9344594,"Dominion","DO","https://steamusercontent-a.akamaihd.net/ugc/2321112186415898348/871A78A27BBA2ABBD82864F988C23D15C7351836/"
8019679799,17272,2163,"Team Liquid","Liquid","https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png",8291895,"Tundra Esports","Tundra","https://steamusercontent-a.akamaihd.net/ugc/2031716132171967904/07B168B8063D9B22CDAD53AB421ECAF3D4B2E07E/"
8019745307,17366,9344594,"Dominion","DO","https://steamusercontent-a.akamaihd.net/ugc/2321112186415898348/871A78A27BBA2ABBD82864F988C23D15C7351836/",9586420,"KIBA ARMS","KIBA","https://steamusercontent-a.akamaihd.net/ugc/2452865428987917753/782E74D6A8E46FC8D2B0F96490344A50BEF647B9/"
8019814167,17272,9545759,"Waska","Waska","https://steamusercontent-a.akamaihd.net/ugc/2492268755024477919/F2376446D05157B080B5D506473EE2F1D43097BF/",7119388,"Team Spirit","TSpirit","https://steamusercontent-a.akamaihd.net/ugc/1839179120711951766/CD7E0885CB527334205CC7885E9C101B7BC17702/"
8019817220,17366,9586420,"KIBA ARMS","KIBA","https://steamusercontent-a.akamaihd.net/ugc/2452865428987917753/782E74D6A8E46FC8D2B0F96490344A50BEF647B9/",9580306,"Dominion","DOM","https://steamusercontent-a.akamaihd.net/ugc/2459620828424773387/871A78A27BBA2ABBD82864F988C23D15C7351836/"
8019867660,17366,9344594,"Dominion","DO","https://steamusercontent-a.akamaihd.net/ugc/2321112186415898348/871A78A27BBA2ABBD82864F988C23D15C7351836/",9586420,"KIBA ARMS","KIBA","https://steamusercontent-a.akamaihd.net/ugc/2452865428987917753/782E74D6A8E46FC8D2B0F96490344A50BEF647B9/"
8019876833,17163,8987220,"HolyTeam","HT","https://steamusercontent-a.akamaihd.net/ugc/2045232594440611734/6C72924B50012D14EB63CB93471A3CE174EF4DE2/",9005364,"Night Vision","NV","https://steamusercontent-a.akamaihd.net/ugc/2460727068613839643/35E9953E42B26F1F51DB7285BA04DC200FC27A76/"
8019898177,17272,7119388,"Team Spirit","TSpirit","https://steamusercontent-a.akamaihd.net/ugc/1839179120711951766/CD7E0885CB527334205CC7885E9C101B7BC17702/",9545759,"Waska","Waska","https://steamusercontent-a.akamaihd.net/ugc/2492268755024477919/F2376446D05157B080B5D506473EE2F1D43097BF/"
8019929784,17163,9005364,"Night Vision","NV","https://steamusercontent-a.akamaihd.net/ugc/2460727068613839643/35E9953E42B26F1F51DB7285BA04DC200FC27A76/",8987220,"HolyTeam","HT","https://steamusercontent-a.akamaihd.net/ugc/2045232594440611734/6C72924B50012D14EB63CB93471A3CE174EF4DE2/"
8019968420,17272,7119388,"Team Spirit","TSpirit","https://steamusercontent-a.akamaihd.net/ugc/1839179120711951766/CD7E0885CB527334205CC7885E9C101B7BC17702/",9545759,"Waska","Waska","https://steamusercontent-a.akamaihd.net/ugc/2492268755024477919/F2376446D05157B080B5D506473EE2F1D43097BF/"
8019988769,17163,8849833,"VERTEX PACK","vP","https://steamusercontent-a.akamaihd.net/ugc/2047503411652997007/08F27DE9B0F0C1AB4C669A5785486AAA77E8917C/",8970060,"Moonwalkers","MW","https://steamusercontent-a.akamaihd.net/ugc/2446097424529632497/7D798608363051E3C4AA9D1B769E1728B8AFA56D/"
8020016462,17163,8970060,"Moonwalkers","MW","https://steamusercontent-a.akamaihd.net/ugc/2446097424529632497/7D798608363051E3C4AA9D1B769E1728B8AFA56D/",8849833,"VERTEX PACK","vP","https://steamusercontent-a.akamaihd.net/ugc/2047503411652997007/08F27DE9B0F0C1AB4C669A5785486AAA77E8917C/"
8020043480,17163,8849833,"VERTEX PACK","vP","https://steamusercontent-a.akamaihd.net/ugc/2047503411652997007/08F27DE9B0F0C1AB4C669A5785486AAA77E8917C/",8970060,"Moonwalkers","MW","https://steamusercontent-a.akamaihd.net/ugc/2446097424529632497/7D798608363051E3C4AA9D1B769E1728B8AFA56D/"
8020071776,17163,8850016,"FLYING FORTUNE","Ff","https://steamusercontent-a.akamaihd.net/ugc/1914618053677183905/643B71E4BC0996372029AC8E917018769F378A6F/",8849837,"FALL VICTIMS","FV","https://steamusercontent-a.akamaihd.net/ugc/1839182035511443777/DF26E33597EAEB9EBB3F085DA1CA7667E5E11BCB/"
8020100593,17163,8849837,"FALL VICTIMS","FV","https://steamusercontent-a.akamaihd.net/ugc/1839182035511443777/DF26E33597EAEB9EBB3F085DA1CA7667E5E11BCB/",8850016,"FLYING FORTUNE","Ff","https://steamusercontent-a.akamaihd.net/ugc/1914618053677183905/643B71E4BC0996372029AC8E917018769F378A6F/"
8020121914,17163,8850016,"FLYING FORTUNE","Ff","https://steamusercontent-a.akamaihd.net/ugc/1914618053677183905/643B71E4BC0996372029AC8E917018769F378A6F/",8849837,"FALL VICTIMS","FV","https://steamusercontent-a.akamaihd.net/ugc/1839182035511443777/DF26E33597EAEB9EBB3F085DA1CA7667E5E11BCB/"
8020144613,17163,8957156,"Silent killer","sK","https://steamusercontent-a.akamaihd.net/ugc/2431453582272336330/5CA27C9845C6CB2F21DF0776E0155ED13942CB44/",8849817,"ZEUS THUNDER GOD","ZTG","https://steamusercontent-a.akamaihd.net/ugc/1832426636071192128/298F144FCABFB502E6C9FE1DA66F61D9181A0C9F/"
8020163917,17163,8849817,"ZEUS THUNDER GOD","ZTG","https://steamusercontent-a.akamaihd.net/ugc/1832426636071192128/298F144FCABFB502E6C9FE1DA66F61D9181A0C9F/",8957156,"Silent killer","sK","https://steamusercontent-a.akamaihd.net/ugc/2431453582272336330/5CA27C9845C6CB2F21DF0776E0155ED13942CB44/"
8020213809,17233,8629315,"Wiser Warriors","WW","https://steamusercontent-a.akamaihd.net/ugc/2477632689738982294/52F73BED281DF75257007811CA9CDF5144CB2B1F/",8629005,"Flawless Goblins","Fg","https://steamusercontent-a.akamaihd.net/ugc/1972044023037974203/AFD57B5B64B1E42F199DC861D81052FD991943EC/"
8020217501,16313,9332069,"Mister Maniacs","MM","https://steamusercontent-a.akamaihd.net/ugc/2508011791700199350/FC1DC14A21F3B99692E7057A7246290AEBB7DE51/",8893840,"Big Bang Gaming","BB","https://steamusercontent-a.akamaihd.net/ugc/2019352804996053730/B2F33387BA6420EF613A6A80085DA457BF81CA75/"
8020240087,16313,8893840,"Big Bang Gaming","BB","https://steamusercontent-a.akamaihd.net/ugc/2019352804996053730/B2F33387BA6420EF613A6A80085DA457BF81CA75/",9332069,"Mister Maniacs","MM","https://steamusercontent-a.akamaihd.net/ugc/2508011791700199350/FC1DC14A21F3B99692E7057A7246290AEBB7DE51/"
8020240495,17233,8629005,"Flawless Goblins","Fg","https://steamusercontent-a.akamaihd.net/ugc/1972044023037974203/AFD57B5B64B1E42F199DC861D81052FD991943EC/",8629315,"Wiser Warriors","WW","https://steamusercontent-a.akamaihd.net/ugc/2477632689738982294/52F73BED281DF75257007811CA9CDF5144CB2B1F/"
8020246538,17319,350190,"Ascent Esports","Ascent","https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/350190.png",9409659,"spiky gaming","","https://steamusercontent-a.akamaihd.net/ugc/2497884302563869757/495402769E3CA0B57209C58A2A52EF5E38D8513D/"
8020265237,17233,8629315,"Wiser Warriors","WW","https://steamusercontent-a.akamaihd.net/ugc/2477632689738982294/52F73BED281DF75257007811CA9CDF5144CB2B1F/",8629005,"Flawless Goblins","Fg","https://steamusercontent-a.akamaihd.net/ugc/1972044023037974203/AFD57B5B64B1E42F199DC861D81052FD991943EC/"
8020271445,16313,8936507,"FenixTeam","FT","https://steamusercontent-a.akamaihd.net/ugc/2309848241691039928/369B45B6067BA807581F7C454D69D02416456FD7/",9330493,"RuleBreakers","RB","https://steamusercontent-a.akamaihd.net/ugc/2499004593285468560/01903AB32A1A1ABA9E501DEFB8744F3328F39D52/"
8020272341,17319,350190,"Ascent Esports","Ascent","https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/350190.png",9409659,"spiky gaming","","https://steamusercontent-a.akamaihd.net/ugc/2497884302563869757/495402769E3CA0B57209C58A2A52EF5E38D8513D/"
8020279631,17366,9586420,"KIBA ARMS","KIBA","https://steamusercontent-a.akamaihd.net/ugc/2452865428987917753/782E74D6A8E46FC8D2B0F96490344A50BEF647B9/",9593609,"Nethercore","NC","https://steamusercontent-a.akamaihd.net/ugc/2442732965763263237/79D0D159903371DC20501B6507AA311EF6FAFE86/"
8020290202,17233,8629014,"Dragon Blood","DB","https://steamusercontent-a.akamaihd.net/ugc/2036224122590251530/1CF2060AE5A404AEF691C3180FF9CB522056149A/",9425660,"Shadow Avengers","SAS","https://steamusercontent-a.akamaihd.net/ugc/2464108573202955954/C8A072AC6C8364B0FBAF92885C3A552836315CFC/"
8020300179,16313,9330493,"RuleBreakers","RB","https://steamusercontent-a.akamaihd.net/ugc/2499004593285468560/01903AB32A1A1ABA9E501DEFB8744F3328F39D52/",8936507,"FenixTeam","FT","https://steamusercontent-a.akamaihd.net/ugc/2309848241691039928/369B45B6067BA807581F7C454D69D02416456FD7/"
8020319173,17233,9425660,"Shadow Avengers","SAS","https://steamusercontent-a.akamaihd.net/ugc/2464108573202955954/C8A072AC6C8364B0FBAF92885C3A552836315CFC/",8629014,"Dragon Blood","DB","https://steamusercontent-a.akamaihd.net/ugc/2036224122590251530/1CF2060AE5A404AEF691C3180FF9CB522056149A/"
8020320616,17366,9593609,"Nethercore","NC","https://steamusercontent-a.akamaihd.net/ugc/2442732965763263237/79D0D159903371DC20501B6507AA311EF6FAFE86/",9586420,"KIBA ARMS","KIBA","https://steamusercontent-a.akamaihd.net/ugc/2452865428987917753/782E74D6A8E46FC8D2B0F96490344A50BEF647B9/"
8020325445,17319,9018664,"Team Bright","","https://steamusercontent-a.akamaihd.net/ugc/2008081064641074125/98465178D23A5C307E6AA8CE298B17CEBB16B979/",8911139,"Manta Esports","MANTA","https://steamusercontent-a.akamaihd.net/ugc/2478749260055361941/F4D1D80AB29862CA0C957DFAD1456CBE98483F27/"
8020334275,16313,9330485,"BulletProofs","BP","https://steamusercontent-a.akamaihd.net/ugc/2279452649507882630/17EDB0683EF35F599DA93BA11376E18FE58AF466/",9332084,"Lighting Legends","LL","https://steamusercontent-a.akamaihd.net/ugc/2350384442452246246/78AD251D0688D17927FD7C7A4F40CB11A30F50BF/"
8020352378,17233,8629014,"Dragon Blood","DB","https://steamusercontent-a.akamaihd.net/ugc/2036224122590251530/1CF2060AE5A404AEF691C3180FF9CB522056149A/",9425660,"Shadow Avengers","SAS","https://steamusercontent-a.akamaihd.net/ugc/2464108573202955954/C8A072AC6C8364B0FBAF92885C3A552836315CFC/"
8020357449,16313,9332084,"Lighting Legends","LL","https://steamusercontent-a.akamaihd.net/ugc/2350384442452246246/78AD251D0688D17927FD7C7A4F40CB11A30F50BF/",9330485,"BulletProofs","BP","https://steamusercontent-a.akamaihd.net/ugc/2279452649507882630/17EDB0683EF35F599DA93BA11376E18FE58AF466/"
8020359407,17319,8911139,"Manta Esports","MANTA","https://steamusercontent-a.akamaihd.net/ugc/2478749260055361941/F4D1D80AB29862CA0C957DFAD1456CBE98483F27/",9018664,"Team Bright","","https://steamusercontent-a.akamaihd.net/ugc/2008081064641074125/98465178D23A5C307E6AA8CE298B17CEBB16B979/"
8020379990,17366,9504780,"Rakuzan","Rakuzan","https://steamusercontent-a.akamaihd.net/ugc/2503523949680034823/5F013D18FA3BF8B3AEAB8B9EE8785CAD9CAB80AB/",8831040,"Ghost Sheep","GS","https://steamusercontent-a.akamaihd.net/ugc/1812159972016009901/2463CD2FDC05838CACEB66AAE27F597798C40B34/"
8020384940,16313,9330485,"BulletProofs","BP","https://steamusercontent-a.akamaihd.net/ugc/2279452649507882630/17EDB0683EF35F599DA93BA11376E18FE58AF466/",9332084,"Lighting Legends","LL","https://steamusercontent-a.akamaihd.net/ugc/2350384442452246246/78AD251D0688D17927FD7C7A4F40CB11A30F50BF/"
8020392885,17233,9426115,"Dark Rebellion","DR","https://steamusercontent-a.akamaihd.net/ugc/2471989872563605684/46813E19616E0715D879EFB5049D3A1DE331488B/",8629318,"Mad Monkeys","Mm","https://steamusercontent-a.akamaihd.net/ugc/2508018112053409972/A10316EBD20ECE720470ED4A5D07B3C6DDDC693A/"
8020400910,17272,8261500,"Xtreme Gaming","XG","https://steamusercontent-a.akamaihd.net/ugc/2402194226059610590/E3CF4B6C4B2CFB974A9B415141E4A37317AD4D80/",8291895,"Tundra Esports","Tundra","https://steamusercontent-a.akamaihd.net/ugc/2031716132171967904/07B168B8063D9B22CDAD53AB421ECAF3D4B2E07E/"
8020429005,17233,8629318,"Mad Monkeys","Mm","https://steamusercontent-a.akamaihd.net/ugc/2508018112053409972/A10316EBD20ECE720470ED4A5D07B3C6DDDC693A/",9426115,"Dark Rebellion","DR","https://steamusercontent-a.akamaihd.net/ugc/2471989872563605684/46813E19616E0715D879EFB5049D3A1DE331488B/"
8020447752,17366,8831040,"Ghost Sheep","GS","https://steamusercontent-a.akamaihd.net/ugc/1812159972016009901/2463CD2FDC05838CACEB66AAE27F597798C40B34/",9504780,"Rakuzan","Rakuzan","https://steamusercontent-a.akamaihd.net/ugc/2503523949680034823/5F013D18FA3BF8B3AEAB8B9EE8785CAD9CAB80AB/"
8020458094,17233,8629317,"Bright Crusaders","Bc","https://steamusercontent-a.akamaihd.net/ugc/2274947340409011428/1DB70894416C865659F1417EC6330B6DE78470F9/",2443375,"Foxy gaming","Foxy","https://steamusercontent-a.akamaihd.net/ugc/2289585333366985191/AC5A2097BEF04FD6D958B34C8A02A75C445ED58A/"
8020459703,17272,8261500,"Xtreme Gaming","XG","https://steamusercontent-a.akamaihd.net/ugc/2402194226059610590/E3CF4B6C4B2CFB974A9B415141E4A37317AD4D80/",8291895,"Tundra Esports","Tundra","https://steamusercontent-a.akamaihd.net/ugc/2031716132171967904/07B168B8063D9B22CDAD53AB421ECAF3D4B2E07E/"
8020462731,16313,8961813,"SHAOLIN","SHN","https://steamusercontent-a.akamaihd.net/ugc/5097543432692536332/C3EA7D411BF1527BD6E77CB50C7BCBFD971F73B9/",9332046,"Dominatrix","DMX","https://steamusercontent-a.akamaihd.net/ugc/2443836672845546041/27EA9658B4E3579D43DBA49A38530A3D26F2AB84/"
8020473388,17366,8957652,"KIBA ARMS","KIBA","https://steamusercontent-a.akamaihd.net/ugc/2515905042592254976/C874F0EBA5B3083240361F889D627EC9FEA1E177/",9381131,"Uzumaki","uzu","https://steamusercontent-a.akamaihd.net/ugc/2466356199630889718/46DF71E78D3B769867F51200FB60F6C692EFFF28/"
8020506897,17233,2443375,"Foxy gaming","Foxy","https://steamusercontent-a.akamaihd.net/ugc/2289585333366985191/AC5A2097BEF04FD6D958B34C8A02A75C445ED58A/",8629317,"Bright Crusaders","Bc","https://steamusercontent-a.akamaihd.net/ugc/2274947340409011428/1DB70894416C865659F1417EC6330B6DE78470F9/"
8020510262,16313,9332046,"Dominatrix","DMX","https://steamusercontent-a.akamaihd.net/ugc/2443836672845546041/27EA9658B4E3579D43DBA49A38530A3D26F2AB84/",8961813,"SHAOLIN","SHN","https://steamusercontent-a.akamaihd.net/ugc/5097543432692536332/C3EA7D411BF1527BD6E77CB50C7BCBFD971F73B9/"
8020517372,17272,8261500,"Xtreme Gaming","XG","https://steamusercontent-a.akamaihd.net/ugc/2402194226059610590/E3CF4B6C4B2CFB974A9B415141E4A37317AD4D80/",8291895,"Tundra Esports","Tundra","https://steamusercontent-a.akamaihd.net/ugc/2031716132171967904/07B168B8063D9B22CDAD53AB421ECAF3D4B2E07E/"
8020519232,17366,8831040,"Ghost Sheep","GS","https://steamusercontent-a.akamaihd.net/ugc/1812159972016009901/2463CD2FDC05838CACEB66AAE27F597798C40B34/",9504780,"Rakuzan","Rakuzan","https://steamusercontent-a.akamaihd.net/ugc/2503523949680034823/5F013D18FA3BF8B3AEAB8B9EE8785CAD9CAB80AB/"
8020520651,17366,9381131,"Uzumaki","uzu","https://steamusercontent-a.akamaihd.net/ugc/2466356199630889718/46DF71E78D3B769867F51200FB60F6C692EFFF28/",9586420,"KIBA ARMS","KIBA","https://steamusercontent-a.akamaihd.net/ugc/2452865428987917753/782E74D6A8E46FC8D2B0F96490344A50BEF647B9/"
8020577226,17366,8831040,"Ghost Sheep","GS","https://steamusercontent-a.akamaihd.net/ugc/1812159972016009901/2463CD2FDC05838CACEB66AAE27F597798C40B34/",9381131,"Uzumaki","uzu","https://steamusercontent-a.akamaihd.net/ugc/2466356199630889718/46DF71E78D3B769867F51200FB60F6C692EFFF28/"
8020625104,17233,8629324,"Swift Knights","Sk","https://steamusercontent-a.akamaihd.net/ugc/2446107492346973561/03C1A606587B371C139805153F66CD7367C6E837/",8629315,"Wiser Warriors","WW","https://steamusercontent-a.akamaihd.net/ugc/2477632689738982294/52F73BED281DF75257007811CA9CDF5144CB2B1F/"
8020636511,17272,7119388,"Team Spirit","TSpirit","https://steamusercontent-a.akamaihd.net/ugc/1839179120711951766/CD7E0885CB527334205CC7885E9C101B7BC17702/",9572001,"PARIVISION","PARIVISION","https://steamusercontent-a.akamaihd.net/ugc/2476508692281774105/EDE870E88FFD1C4E01DE40BF1B5E548D3459D046/"
8020637124,17366,9344594,"Dominion","DO","https://steamusercontent-a.akamaihd.net/ugc/2321112186415898348/871A78A27BBA2ABBD82864F988C23D15C7351836/",9586443,"Nethercore","Nether","https://steamusercontent-a.akamaihd.net/ugc/2459621195379473716/79D0D159903371DC20501B6507AA311EF6FAFE86/"
8020656869,17366,9381131,"Uzumaki","uzu","https://steamusercontent-a.akamaihd.net/ugc/2466356199630889718/46DF71E78D3B769867F51200FB60F6C692EFFF28/",8831040,"Ghost Sheep","GS","https://steamusercontent-a.akamaihd.net/ugc/1812159972016009901/2463CD2FDC05838CACEB66AAE27F597798C40B34/"
8020704566,17233,8629315,"Wiser Warriors","WW","https://steamusercontent-a.akamaihd.net/ugc/2477632689738982294/52F73BED281DF75257007811CA9CDF5144CB2B1F/",8629324,"Swift Knights","Sk","https://steamusercontent-a.akamaihd.net/ugc/2446107492346973561/03C1A606587B371C139805153F66CD7367C6E837/"
8020734803,17366,9586443,"Nethercore","Nether","https://steamusercontent-a.akamaihd.net/ugc/2459621195379473716/79D0D159903371DC20501B6507AA311EF6FAFE86/",9344594,"Dominion","DO","https://steamusercontent-a.akamaihd.net/ugc/2321112186415898348/871A78A27BBA2ABBD82864F988C23D15C7351836/"
8020766538,17366,9504780,"Rakuzan","Rakuzan","https://steamusercontent-a.akamaihd.net/ugc/2503523949680034823/5F013D18FA3BF8B3AEAB8B9EE8785CAD9CAB80AB/",9381131,"Uzumaki","uzu","https://steamusercontent-a.akamaihd.net/ugc/2466356199630889718/46DF71E78D3B769867F51200FB60F6C692EFFF28/"
8020767830,17272,9572001,"PARIVISION","PARIVISION","https://steamusercontent-a.akamaihd.net/ugc/2476508692281774105/EDE870E88FFD1C4E01DE40BF1B5E548D3459D046/",7119388,"Team Spirit","TSpirit","https://steamusercontent-a.akamaihd.net/ugc/1839179120711951766/CD7E0885CB527334205CC7885E9C101B7BC17702/"
8020769086,17233,8629014,"Dragon Blood","DB","https://steamusercontent-a.akamaihd.net/ugc/2036224122590251530/1CF2060AE5A404AEF691C3180FF9CB522056149A/",9425656,"LSG","LSG","https://steamusercontent-a.akamaihd.net/ugc/2497885570409092010/7A0CAB8AFDEC8BDE65F27E01C713A6B5459B65AD/"
8020845338,17233,9425656,"LSG","LSG","https://steamusercontent-a.akamaihd.net/ugc/2497885570409092010/7A0CAB8AFDEC8BDE65F27E01C713A6B5459B65AD/",8629014,"Dragon Blood","DB","https://steamusercontent-a.akamaihd.net/ugc/2036224122590251530/1CF2060AE5A404AEF691C3180FF9CB522056149A/"
8020882011,17366,9381131,"Uzumaki","uzu","https://steamusercontent-a.akamaihd.net/ugc/2466356199630889718/46DF71E78D3B769867F51200FB60F6C692EFFF28/",9504780,"Rakuzan","Rakuzan","https://steamusercontent-a.akamaihd.net/ugc/2503523949680034823/5F013D18FA3BF8B3AEAB8B9EE8785CAD9CAB80AB/"
8020918518,17233,2443375,"Foxy gaming","Foxy","https://steamusercontent-a.akamaihd.net/ugc/2289585333366985191/AC5A2097BEF04FD6D958B34C8A02A75C445ED58A/",8629318,"Mad Monkeys","Mm","https://steamusercontent-a.akamaihd.net/ugc/2508018112053409972/A10316EBD20ECE720470ED4A5D07B3C6DDDC693A/"
