"order","pick","active_team","hero_id","player_slot","extra_time","total_time_taken","match_id","leagueid"
19.0,False,3.0,216.0,"",28.0,55.0,8032186779,17381
20.0,False,2.0,214.0,"",28.0,4.0,8032186779,17381
21.0,False,2.0,14.0,"",51.0,9.0,8032186779,17381
22.0,False,3.0,228.0,"",5.0,76.0,8032186779,17381
23.0,True,3.0,38.0,7.0,28.0,7.0,8032186779,17381
24.0,True,2.0,110.0,1.0,9.0,49.0,8032186779,17381
1.0,False,3.0,224.0,"",130.0,13.0,8032191302,16313
2.0,False,3.0,172.0,"",130.0,14.0,8032191302,16313
3.0,False,3.0,80.0,"",130.0,2.0,8032191302,16313
4.0,False,2.0,74.0,"",130.0,1.0,8032191302,16313
5.0,False,3.0,192.0,"",117.0,33.0,8032191302,16313
6.0,False,3.0,116.0,"",130.0,1.0,8032191302,16313
7.0,False,2.0,38.0,"",130.0,20.0,8032191302,16313
8.0,True,2.0,194.0,1.0,117.0,10.0,8032191302,16313
9.0,True,3.0,242.0,6.0,130.0,51.0,8032191302,16313
10.0,False,2.0,228.0,"",130.0,13.0,8032191302,16313
11.0,False,2.0,108.0,"",95.0,2.0,8032191302,16313
12.0,False,3.0,22.0,"",95.0,17.0,8032191302,16313
13.0,True,3.0,54.0,9.0,130.0,13.0,8032191302,16313
14.0,True,2.0,128.0,3.0,127.0,33.0,8032191302,16313
15.0,True,2.0,62.0,4.0,95.0,9.0,8032191302,16313
16.0,True,3.0,4.0,8.0,95.0,5.0,8032191302,16313
17.0,True,3.0,64.0,7.0,127.0,7.0,8032191302,16313
18.0,True,2.0,92.0,0.0,94.0,63.0,8032191302,16313
19.0,False,2.0,148.0,"",95.0,4.0,8032191302,16313
20.0,False,3.0,94.0,"",95.0,10.0,8032191302,16313
21.0,False,3.0,152.0,"",94.0,1.0,8032191302,16313
22.0,False,2.0,32.0,"",94.0,15.0,8032191302,16313
23.0,True,2.0,212.0,2.0,95.0,10.0,8032191302,16313
24.0,True,3.0,214.0,5.0,95.0,31.0,8032191302,16313
1.0,False,3.0,28.0,"",130.0,5.0,8032204306,17366
2.0,False,2.0,224.0,"",130.0,4.0,8032204306,17366
3.0,False,2.0,8.0,"",130.0,17.0,8032204306,17366
4.0,False,3.0,154.0,"",130.0,2.0,8032204306,17366
5.0,False,2.0,32.0,"",130.0,3.0,8032204306,17366
6.0,False,2.0,160.0,"",130.0,10.0,8032204306,17366
7.0,False,3.0,200.0,"",130.0,12.0,8032204306,17366
8.0,True,3.0,120.0,7.0,130.0,3.0,8032204306,17366
9.0,True,2.0,220.0,0.0,130.0,18.0,8032204306,17366
10.0,False,3.0,100.0,"",130.0,3.0,8032204306,17366
11.0,False,3.0,272.0,"",130.0,22.0,8032204306,17366
12.0,False,2.0,188.0,"",130.0,5.0,8032204306,17366
13.0,True,2.0,158.0,3.0,130.0,2.0,8032204306,17366
14.0,True,3.0,150.0,5.0,130.0,10.0,8032204306,17366
15.0,True,3.0,256.0,8.0,130.0,54.0,8032204306,17366
16.0,True,2.0,168.0,4.0,81.0,79.0,8032204306,17366
17.0,True,2.0,98.0,1.0,106.0,13.0,8032204306,17366
18.0,True,3.0,34.0,6.0,106.0,26.0,8032204306,17366
19.0,False,3.0,26.0,"",81.0,7.0,8032204306,17366
20.0,False,2.0,258.0,"",76.0,34.0,8032204306,17366
21.0,False,2.0,146.0,"",106.0,26.0,8032204306,17366
22.0,False,3.0,118.0,"",106.0,2.0,8032204306,17366
23.0,True,3.0,94.0,9.0,76.0,16.0,8032204306,17366
24.0,True,2.0,218.0,2.0,68.0,39.0,8032204306,17366
1.0,False,3.0,146.0,"",130.0,67.0,8032230687,17233
2.0,False,2.0,220.0,"",130.0,1.0,8032230687,17233
3.0,False,2.0,240.0,"",83.0,1.0,8032230687,17233
4.0,False,3.0,4.0,"",130.0,8.0,8032230687,17233
5.0,False,2.0,126.0,"",130.0,7.0,8032230687,17233
6.0,False,2.0,30.0,"",83.0,0.0,8032230687,17233
7.0,False,3.0,198.0,"",83.0,1.0,8032230687,17233
8.0,True,3.0,188.0,6.0,130.0,55.0,8032230687,17233
9.0,True,2.0,182.0,1.0,58.0,2.0,8032230687,17233
10.0,False,3.0,2.0,"",58.0,3.0,8032230687,17233
11.0,False,3.0,272.0,"",130.0,2.0,8032230687,17233
12.0,False,2.0,238.0,"",130.0,2.0,8032230687,17233
13.0,True,2.0,28.0,3.0,58.0,14.0,8032230687,17233
14.0,True,3.0,186.0,8.0,42.0,46.0,8032230687,17233
15.0,True,3.0,98.0,5.0,130.0,10.0,8032230687,17233
16.0,True,2.0,12.0,0.0,130.0,9.0,8032230687,17233
17.0,True,2.0,8.0,2.0,42.0,2.0,8032230687,17233
18.0,True,3.0,138.0,9.0,42.0,26.0,8032230687,17233
19.0,False,3.0,152.0,"",130.0,9.0,8032230687,17233
20.0,False,2.0,176.0,"",130.0,19.0,8032230687,17233
21.0,False,2.0,224.0,"",42.0,1.0,8032230687,17233
22.0,False,3.0,26.0,"",42.0,11.0,8032230687,17233
23.0,True,3.0,34.0,7.0,130.0,12.0,8032230687,17233
24.0,True,2.0,168.0,4.0,130.0,2.0,8032230687,17233
1.0,False,3.0,224.0,"",130.0,9.0,8032239646,16313
2.0,False,2.0,176.0,"",125.0,26.0,8032239646,16313
3.0,False,2.0,172.0,"",130.0,3.0,8032239646,16313
4.0,False,3.0,74.0,"",125.0,5.0,8032239646,16313
5.0,False,2.0,100.0,"",125.0,3.0,8032239646,16313
6.0,False,2.0,142.0,"",130.0,44.0,8032239646,16313
7.0,False,3.0,38.0,"",130.0,1.0,8032239646,16313
8.0,True,3.0,10.0,9.0,100.0,11.0,8032239646,16313
9.0,True,2.0,44.0,2.0,130.0,42.0,8032239646,16313
10.0,False,3.0,228.0,"",130.0,29.0,8032239646,16313
11.0,False,3.0,108.0,"",89.0,1.0,8032239646,16313
12.0,False,2.0,22.0,"",89.0,12.0,8032239646,16313
13.0,True,2.0,54.0,1.0,130.0,14.0,8032239646,16313
14.0,True,3.0,194.0,6.0,123.0,36.0,8032239646,16313
15.0,True,3.0,14.0,8.0,89.0,14.0,8032239646,16313
16.0,True,2.0,192.0,4.0,89.0,12.0,8032239646,16313
17.0,True,2.0,64.0,3.0,123.0,10.0,8032239646,16313
18.0,True,3.0,144.0,5.0,102.0,52.0,8032239646,16313
19.0,False,3.0,148.0,"",89.0,5.0,8032239646,16313
20.0,False,2.0,78.0,"",89.0,16.0,8032239646,16313
21.0,False,2.0,50.0,"",102.0,1.0,8032239646,16313
22.0,False,3.0,32.0,"",102.0,19.0,8032239646,16313
23.0,True,3.0,152.0,7.0,89.0,48.0,8032239646,16313
24.0,True,2.0,98.0,0.0,89.0,30.0,8032239646,16313
1.0,False,3.0,144.0,"",130.0,66.0,8032242906,17299
2.0,False,2.0,178.0,"",130.0,5.0,8032242906,17299
3.0,False,2.0,158.0,"",85.0,2.0,8032242906,17299
4.0,False,3.0,116.0,"",130.0,29.0,8032242906,17299
5.0,False,2.0,276.0,"",129.0,21.0,8032242906,17299
6.0,False,2.0,198.0,"",76.0,10.0,8032242906,17299
7.0,False,3.0,98.0,"",76.0,13.0,8032242906,17299
8.0,True,3.0,240.0,9.0,129.0,1.0,8032242906,17299
9.0,True,2.0,22.0,1.0,76.0,21.0,8032242906,17299
10.0,False,3.0,102.0,"",76.0,12.0,8032242906,17299
11.0,False,3.0,200.0,"",129.0,25.0,8032242906,17299
12.0,False,2.0,66.0,"",129.0,29.0,8032242906,17299
13.0,True,2.0,168.0,0.0,76.0,5.0,8032242906,17299
14.0,True,3.0,52.0,6.0,76.0,10.0,8032242906,17299
15.0,True,3.0,166.0,7.0,129.0,32.0,8032242906,17299
16.0,True,2.0,196.0,2.0,80.0,79.0,8032242906,17299
17.0,True,2.0,246.0,3.0,74.0,3.0,8032242906,17299
18.0,True,3.0,20.0,5.0,72.0,32.0,8032242906,17299
19.0,False,3.0,138.0,"",80.0,22.0,8032242906,17299
20.0,False,2.0,26.0,"",59.0,51.0,8032242906,17299
21.0,False,2.0,148.0,"",72.0,37.0,8032242906,17299
22.0,False,3.0,120.0,"",24.0,78.0,8032242906,17299
23.0,True,3.0,270.0,8.0,53.0,3.0,8032242906,17299
24.0,True,2.0,214.0,4.0,10.0,73.0,8032242906,17299
1.0,False,3.0,200.0,"",130.0,3.0,8032255291,17299
2.0,False,2.0,178.0,"",130.0,2.0,8032255291,17299
3.0,False,2.0,158.0,"",130.0,2.0,8032255291,17299
4.0,False,3.0,258.0,"",130.0,4.0,8032255291,17299
5.0,False,2.0,26.0,"",130.0,3.0,8032255291,17299
6.0,False,2.0,32.0,"",130.0,3.0,8032255291,17299
7.0,False,3.0,188.0,"",107.0,43.0,8032255291,17299
8.0,True,3.0,22.0,5.0,130.0,1.0,8032255291,17299
9.0,True,2.0,102.0,4.0,107.0,20.0,8032255291,17299
10.0,False,3.0,276.0,"",107.0,14.0,8032255291,17299
11.0,False,3.0,20.0,"",130.0,27.0,8032255291,17299
12.0,False,2.0,76.0,"",106.0,54.0,8032255291,17299
13.0,True,2.0,270.0,2.0,107.0,43.0,8032255291,17299
14.0,True,3.0,238.0,8.0,71.0,65.0,8032255291,17299
15.0,True,3.0,168.0,9.0,93.0,64.0,8032255291,17299
16.0,True,2.0,96.0,0.0,92.0,31.0,8032255291,17299
17.0,True,2.0,246.0,3.0,38.0,58.0,8032255291,17299
18.0,True,3.0,34.0,6.0,38.0,19.0,8032255291,17299
19.0,False,3.0,212.0,"",64.0,30.0,8032255291,17299
20.0,False,2.0,240.0,"",54.0,41.0,8032255291,17299
21.0,False,2.0,192.0,"",37.0,9.0,8032255291,17299
22.0,False,3.0,94.0,"",5.0,62.0,8032255291,17299
23.0,True,3.0,198.0,7.0,54.0,2.0,8032255291,17299
24.0,True,2.0,78.0,1.0,10.0,74.0,8032255291,17299
1.0,False,3.0,124.0,"",130.0,28.0,8032275879,17366
2.0,False,2.0,158.0,"",127.0,24.0,8032275879,17366
3.0,False,2.0,220.0,"",117.0,44.0,8032275879,17366
4.0,False,3.0,66.0,"",102.0,4.0,8032275879,17366
5.0,False,2.0,146.0,"",100.0,23.0,8032275879,17366
6.0,False,2.0,218.0,"",117.0,8.0,8032275879,17366
7.0,False,3.0,176.0,"",117.0,18.0,8032275879,17366
8.0,True,3.0,22.0,6.0,100.0,2.0,8032275879,17366
9.0,True,2.0,102.0,0.0,117.0,4.0,8032275879,17366
10.0,False,3.0,138.0,"",117.0,16.0,8032275879,17366
11.0,False,3.0,258.0,"",100.0,22.0,8032275879,17366
12.0,False,2.0,120.0,"",100.0,12.0,8032275879,17366
13.0,True,2.0,246.0,4.0,117.0,28.0,8032275879,17366
14.0,True,3.0,200.0,5.0,117.0,4.0,8032275879,17366
15.0,True,3.0,276.0,9.0,100.0,5.0,8032275879,17366
16.0,True,2.0,32.0,3.0,94.0,36.0,8032275879,17366
17.0,True,2.0,86.0,2.0,117.0,50.0,8032275879,17366
18.0,True,3.0,192.0,7.0,111.0,35.0,8032275879,17366
19.0,False,3.0,140.0,"",75.0,2.0,8032275879,17366
20.0,False,2.0,212.0,"",72.0,33.0,8032275879,17366
21.0,False,2.0,96.0,"",111.0,19.0,8032275879,17366
22.0,False,3.0,188.0,"",111.0,11.0,8032275879,17366
23.0,True,3.0,196.0,8.0,72.0,38.0,8032275879,17366
24.0,True,2.0,12.0,1.0,72.0,24.0,8032275879,17366
1.0,False,3.0,44.0,"",130.0,3.0,8032337777,17233
2.0,False,2.0,272.0,"",130.0,1.0,8032337777,17233
3.0,False,2.0,160.0,"",130.0,1.0,8032337777,17233
4.0,False,3.0,168.0,"",130.0,2.0,8032337777,17233
5.0,False,2.0,182.0,"",130.0,1.0,8032337777,17233
6.0,False,2.0,22.0,"",130.0,1.0,8032337777,17233
7.0,False,3.0,64.0,"",130.0,2.0,8032337777,17233
8.0,True,3.0,42.0,8.0,130.0,5.0,8032337777,17233
9.0,True,2.0,202.0,1.0,130.0,1.0,8032337777,17233
10.0,False,3.0,224.0,"",130.0,8.0,8032337777,17233
11.0,False,3.0,100.0,"",130.0,1.0,8032337777,17233
12.0,False,2.0,194.0,"",130.0,1.0,8032337777,17233
13.0,True,2.0,20.0,4.0,130.0,5.0,8032337777,17233
14.0,True,3.0,188.0,9.0,91.0,69.0,8032337777,17233
15.0,True,3.0,78.0,6.0,130.0,60.0,8032337777,17233
16.0,True,2.0,252.0,3.0,130.0,2.0,8032337777,17233
17.0,True,2.0,86.0,2.0,61.0,7.0,8032337777,17233
18.0,True,3.0,180.0,5.0,30.0,60.0,8032337777,17233
19.0,False,3.0,220.0,"",130.0,2.0,8032337777,17233
20.0,False,2.0,40.0,"",130.0,2.0,8032337777,17233
21.0,False,2.0,122.0,"",30.0,1.0,8032337777,17233
22.0,False,3.0,102.0,"",30.0,1.0,8032337777,17233
23.0,True,3.0,138.0,7.0,130.0,15.0,8032337777,17233
24.0,True,2.0,28.0,0.0,130.0,1.0,8032337777,17233
1.0,False,3.0,138.0,"",130.0,8.0,8032339482,17381
2.0,False,2.0,158.0,"",130.0,1.0,8032339482,17381
3.0,False,2.0,90.0,"",130.0,1.0,8032339482,17381
4.0,False,3.0,116.0,"",130.0,6.0,8032339482,17381
5.0,False,2.0,188.0,"",117.0,33.0,8032339482,17381
6.0,False,2.0,148.0,"",130.0,47.0,8032339482,17381
7.0,False,3.0,200.0,"",107.0,42.0,8032339482,17381
8.0,True,3.0,240.0,5.0,91.0,1.0,8032339482,17381
9.0,True,2.0,228.0,0.0,107.0,4.0,8032339482,17381
10.0,False,3.0,76.0,"",92.0,45.0,8032339482,17381
11.0,False,3.0,98.0,"",91.0,33.0,8032339482,17381
12.0,False,2.0,276.0,"",91.0,14.0,8032339482,17381
13.0,True,2.0,178.0,4.0,90.0,4.0,8032339482,17381
14.0,True,3.0,246.0,8.0,67.0,53.0,8032339482,17381
15.0,True,3.0,220.0,9.0,91.0,78.0,8032339482,17381
16.0,True,2.0,130.0,3.0,45.0,75.0,8032339482,17381
17.0,True,2.0,218.0,1.0,19.0,31.0,8032339482,17381
18.0,True,3.0,146.0,6.0,7.0,43.0,8032339482,17381
19.0,False,3.0,22.0,"",44.0,19.0,8032339482,17381
20.0,False,2.0,258.0,"",28.0,46.0,8032339482,17381
21.0,False,2.0,32.0,"",7.0,25.0,8032339482,17381
22.0,False,3.0,96.0,"",7.0,25.0,8032339482,17381
23.0,True,3.0,34.0,7.0,28.0,25.0,8032339482,17381
24.0,True,2.0,144.0,2.0,2.0,55.0,8032339482,17381
1.0,False,3.0,8.0,"",130.0,19.0,8032387777,17366
2.0,False,2.0,102.0,"",130.0,3.0,8032387777,17366
3.0,False,2.0,200.0,"",130.0,18.0,8032387777,17366
4.0,False,3.0,146.0,"",130.0,18.0,8032387777,17366
5.0,False,2.0,158.0,"",130.0,2.0,8032387777,17366
6.0,False,2.0,124.0,"",130.0,8.0,8032387777,17366
7.0,False,3.0,276.0,"",130.0,20.0,8032387777,17366
8.0,True,3.0,218.0,9.0,130.0,2.0,8032387777,17366
9.0,True,2.0,220.0,2.0,130.0,15.0,8032387777,17366
10.0,False,3.0,258.0,"",130.0,29.0,8032387777,17366
11.0,False,3.0,22.0,"",130.0,28.0,8032387777,17366
12.0,False,2.0,66.0,"",130.0,2.0,8032387777,17366
13.0,True,2.0,148.0,1.0,130.0,29.0,8032387777,17366
14.0,True,3.0,168.0,7.0,130.0,12.0,8032387777,17366
15.0,True,3.0,240.0,8.0,130.0,5.0,8032387777,17366
16.0,True,2.0,270.0,3.0,130.0,17.0,8032387777,17366
17.0,True,2.0,172.0,0.0,130.0,21.0,8032387777,17366
18.0,True,3.0,86.0,5.0,125.0,35.0,8032387777,17366
19.0,False,3.0,152.0,"",130.0,17.0,8032387777,17366
20.0,False,2.0,176.0,"",130.0,25.0,8032387777,17366
21.0,False,2.0,224.0,"",125.0,18.0,8032387777,17366
22.0,False,3.0,98.0,"",125.0,10.0,8032387777,17366
23.0,True,3.0,140.0,6.0,130.0,11.0,8032387777,17366
24.0,True,2.0,186.0,4.0,83.0,77.0,8032387777,17366
1.0,False,3.0,182.0,"",130.0,38.0,8032420490,17233
2.0,False,3.0,100.0,"",130.0,2.0,8032420490,17233
3.0,False,3.0,220.0,"",112.0,1.0,8032420490,17233
4.0,False,2.0,160.0,"",130.0,1.0,8032420490,17233
5.0,False,3.0,20.0,"",130.0,1.0,8032420490,17233
6.0,False,3.0,134.0,"",112.0,1.0,8032420490,17233
7.0,False,2.0,18.0,"",102.0,30.0,8032420490,17233
8.0,True,2.0,138.0,2.0,130.0,22.0,8032420490,17233
9.0,True,3.0,22.0,7.0,102.0,4.0,8032420490,17233
10.0,False,2.0,14.0,"",102.0,10.0,8032420490,17233
11.0,False,2.0,50.0,"",130.0,16.0,8032420490,17233
12.0,False,3.0,176.0,"",130.0,13.0,8032420490,17233
13.0,True,3.0,96.0,9.0,102.0,1.0,8032420490,17233
14.0,True,2.0,26.0,1.0,102.0,2.0,8032420490,17233
15.0,True,2.0,42.0,4.0,130.0,29.0,8032420490,17233
16.0,True,3.0,84.0,6.0,130.0,2.0,8032420490,17233
17.0,True,3.0,54.0,8.0,102.0,7.0,8032420490,17233
18.0,True,2.0,106.0,0.0,102.0,3.0,8032420490,17233
19.0,False,2.0,74.0,"",130.0,10.0,8032420490,17233
20.0,False,3.0,6.0,"",130.0,11.0,8032420490,17233
21.0,False,3.0,140.0,"",102.0,2.0,8032420490,17233
22.0,False,2.0,162.0,"",102.0,8.0,8032420490,17233
23.0,True,2.0,146.0,3.0,130.0,29.0,8032420490,17233
24.0,True,3.0,116.0,5.0,130.0,1.0,8032420490,17233
1.0,False,3.0,116.0,"",130.0,14.0,8032457222,17299
2.0,False,3.0,118.0,"",130.0,6.0,8032457222,17299
3.0,False,3.0,90.0,"",123.0,1.0,8032457222,17299
4.0,False,2.0,132.0,"",130.0,16.0,8032457222,17299
5.0,False,3.0,274.0,"",130.0,4.0,8032457222,17299
6.0,False,3.0,76.0,"",123.0,3.0,8032457222,17299
7.0,False,2.0,178.0,"",123.0,18.0,8032457222,17299
8.0,True,2.0,276.0,1.0,130.0,2.0,8032457222,17299
9.0,True,3.0,240.0,6.0,123.0,26.0,8032457222,17299
10.0,False,2.0,102.0,"",112.0,42.0,8032457222,17299
11.0,False,2.0,200.0,"",130.0,29.0,8032457222,17299
12.0,False,3.0,196.0,"",130.0,29.0,8032457222,17299
13.0,True,3.0,158.0,8.0,112.0,33.0,8032457222,17299
14.0,True,2.0,168.0,4.0,112.0,3.0,8032457222,17299
15.0,True,2.0,32.0,3.0,127.0,1.0,8032457222,17299
16.0,True,3.0,22.0,7.0,122.0,35.0,8032457222,17299
17.0,True,3.0,206.0,9.0,112.0,26.0,8032457222,17299
18.0,True,2.0,144.0,0.0,112.0,8.0,8032457222,17299
19.0,False,2.0,56.0,"",122.0,15.0,8032457222,17299
20.0,False,3.0,26.0,"",122.0,19.0,8032457222,17299
21.0,False,3.0,148.0,"",112.0,56.0,8032457222,17299
22.0,False,2.0,138.0,"",6.0,135.0,8032457222,17299
23.0,True,2.0,216.0,2.0,96.0,15.0,8032457222,17299
24.0,True,3.0,270.0,5.0,96.0,12.0,8032457222,17299
1.0,False,3.0,130.0,"",130.0,7.0,8032460802,17299
2.0,False,3.0,158.0,"",130.0,12.0,8032460802,17299
3.0,False,3.0,148.0,"",130.0,2.0,8032460802,17299
4.0,False,2.0,146.0,"",130.0,19.0,8032460802,17299
5.0,False,3.0,200.0,"",130.0,14.0,8032460802,17299
6.0,False,3.0,116.0,"",130.0,1.0,8032460802,17299
7.0,False,2.0,178.0,"",130.0,16.0,8032460802,17299
8.0,True,2.0,32.0,2.0,130.0,4.0,8032460802,17299
9.0,True,3.0,98.0,7.0,130.0,89.0,8032460802,17299
10.0,False,2.0,228.0,"",77.0,83.0,8032460802,17299
11.0,False,2.0,220.0,"",71.0,11.0,8032460802,17299
12.0,False,3.0,22.0,"",65.0,36.0,8032460802,17299
13.0,True,3.0,196.0,6.0,77.0,22.0,8032460802,17299
14.0,True,2.0,96.0,0.0,29.0,78.0,8032460802,17299
15.0,True,2.0,168.0,4.0,65.0,45.0,8032460802,17299
16.0,True,3.0,52.0,8.0,64.0,30.0,8032460802,17299
17.0,True,3.0,246.0,5.0,15.0,36.0,8032460802,17299
18.0,True,2.0,92.0,1.0,14.0,31.0,8032460802,17299
19.0,False,2.0,34.0,"",58.0,29.0,8032460802,17299
20.0,False,3.0,238.0,"",58.0,27.0,8032460802,17299
21.0,False,3.0,124.0,"",14.0,15.0,8032460802,17299
22.0,False,2.0,188.0,"",14.0,31.0,8032460802,17299
23.0,True,2.0,172.0,3.0,58.0,25.0,8032460802,17299
24.0,True,3.0,30.0,9.0,24.0,64.0,8032460802,17299
1.0,False,3.0,276.0,"",130.0,7.0,8032470724,17366
2.0,False,2.0,124.0,"",130.0,10.0,8032470724,17366
3.0,False,2.0,158.0,"",130.0,6.0,8032470724,17366
4.0,False,3.0,148.0,"",130.0,7.0,8032470724,17366
5.0,False,2.0,86.0,"",125.0,24.0,8032470724,17366
6.0,False,2.0,218.0,"",130.0,6.0,8032470724,17366
7.0,False,3.0,22.0,"",118.0,32.0,8032470724,17366
8.0,True,3.0,102.0,7.0,125.0,2.0,8032470724,17366
9.0,True,2.0,200.0,1.0,118.0,15.0,8032470724,17366
10.0,False,3.0,258.0,"",97.0,51.0,8032470724,17366
11.0,False,3.0,118.0,"",125.0,20.0,8032470724,17366
12.0,False,2.0,66.0,"",125.0,14.0,8032470724,17366
13.0,True,2.0,246.0,0.0,97.0,62.0,8032470724,17366
14.0,True,3.0,224.0,5.0,97.0,21.0,8032470724,17366
15.0,True,3.0,180.0,8.0,94.0,21.0,8032470724,17366
16.0,True,2.0,212.0,2.0,94.0,23.0,8032470724,17366
17.0,True,2.0,120.0,3.0,97.0,14.0,8032470724,17366
18.0,True,3.0,188.0,6.0,94.0,33.0,8032470724,17366
19.0,False,3.0,2.0,"",94.0,8.0,8032470724,17366
20.0,False,2.0,192.0,"",88.0,36.0,8032470724,17366
21.0,False,2.0,274.0,"",94.0,48.0,8032470724,17366
22.0,False,3.0,186.0,"",94.0,14.0,8032470724,17366
23.0,True,3.0,32.0,9.0,70.0,41.0,8032470724,17366
24.0,True,2.0,20.0,4.0,70.0,13.0,8032470724,17366
1.0,False,3.0,220.0,"",130.0,35.0,8032478648,17233
2.0,False,3.0,64.0,"",88.0,62.0,8032478648,17233
3.0,False,3.0,16.0,"",115.0,2.0,8032478648,17233
4.0,False,2.0,224.0,"",88.0,1.0,8032478648,17233
5.0,False,3.0,88.0,"",88.0,16.0,8032478648,17233
6.0,False,3.0,178.0,"",115.0,2.0,8032478648,17233
7.0,False,2.0,132.0,"",115.0,5.0,8032478648,17233
8.0,True,2.0,228.0,1.0,88.0,2.0,8032478648,17233
9.0,True,3.0,238.0,9.0,115.0,1.0,8032478648,17233
10.0,False,2.0,176.0,"",115.0,4.0,8032478648,17233
11.0,False,2.0,18.0,"",88.0,1.0,8032478648,17233
12.0,False,3.0,122.0,"",88.0,0.0,8032478648,17233
13.0,True,3.0,96.0,8.0,115.0,2.0,8032478648,17233
14.0,True,2.0,22.0,4.0,115.0,13.0,8032478648,17233
15.0,True,2.0,168.0,3.0,88.0,1.0,8032478648,17233
16.0,True,3.0,34.0,6.0,88.0,13.0,8032478648,17233
17.0,True,3.0,182.0,5.0,115.0,2.0,8032478648,17233
18.0,True,2.0,172.0,0.0,115.0,11.0,8032478648,17233
19.0,False,2.0,126.0,"",88.0,4.0,8032478648,17233
20.0,False,3.0,156.0,"",88.0,10.0,8032478648,17233
21.0,False,3.0,76.0,"",115.0,1.0,8032478648,17233
22.0,False,2.0,272.0,"",115.0,21.0,8032478648,17233
23.0,True,2.0,142.0,2.0,88.0,4.0,8032478648,17233
24.0,True,3.0,196.0,7.0,88.0,13.0,8032478648,17233
1.0,False,3.0,200.0,"",130.0,19.0,8032495421,17381
2.0,False,3.0,90.0,"",130.0,3.0,8032495421,17381
3.0,False,3.0,158.0,"",130.0,1.0,8032495421,17381
4.0,False,2.0,178.0,"",130.0,7.0,8032495421,17381
5.0,False,3.0,148.0,"",130.0,7.0,8032495421,17381
6.0,False,3.0,188.0,"",130.0,4.0,8032495421,17381
7.0,False,2.0,228.0,"",130.0,11.0,8032495421,17381
8.0,True,2.0,240.0,1.0,130.0,3.0,8032495421,17381
9.0,True,3.0,76.0,6.0,130.0,11.0,8032495421,17381
10.0,False,2.0,22.0,"",130.0,29.0,8032495421,17381
11.0,False,2.0,98.0,"",130.0,32.0,8032495421,17381
12.0,False,3.0,146.0,"",130.0,20.0,8032495421,17381
13.0,True,3.0,102.0,9.0,128.0,29.0,8032495421,17381
14.0,True,2.0,116.0,4.0,128.0,29.0,8032495421,17381
15.0,True,2.0,246.0,3.0,130.0,36.0,8032495421,17381
16.0,True,3.0,256.0,8.0,102.0,59.0,8032495421,17381
17.0,True,3.0,96.0,7.0,121.0,21.0,8032495421,17381
18.0,True,2.0,192.0,2.0,35.0,116.0,8032495421,17381
19.0,False,2.0,34.0,"",102.0,30.0,8032495421,17381
20.0,False,3.0,134.0,"",85.0,47.0,8032495421,17381
21.0,False,3.0,20.0,"",35.0,7.0,8032495421,17381
22.0,False,2.0,274.0,"",7.0,59.0,8032495421,17381
23.0,True,2.0,106.0,0.0,85.0,25.0,8032495421,17381
24.0,True,3.0,32.0,5.0,67.0,47.0,8032495421,17381
1.0,False,3.0,112.0,"",130.0,2.0,8032553715,17233
2.0,False,2.0,100.0,"",130.0,15.0,8032553715,17233
3.0,False,2.0,110.0,"",130.0,1.0,8032553715,17233
4.0,False,3.0,222.0,"",130.0,3.0,8032553715,17233
5.0,False,2.0,102.0,"",130.0,1.0,8032553715,17233
6.0,False,2.0,132.0,"",130.0,1.0,8032553715,17233
7.0,False,3.0,224.0,"",130.0,15.0,8032553715,17233
8.0,True,3.0,18.0,5.0,130.0,1.0,8032553715,17233
9.0,True,2.0,50.0,1.0,130.0,1.0,8032553715,17233
10.0,False,3.0,176.0,"",130.0,4.0,8032553715,17233
11.0,False,3.0,42.0,"",130.0,1.0,8032553715,17233
12.0,False,2.0,122.0,"",130.0,23.0,8032553715,17233
13.0,True,2.0,12.0,2.0,130.0,5.0,8032553715,17233
14.0,True,3.0,76.0,9.0,125.0,35.0,8032553715,17233
15.0,True,3.0,200.0,8.0,130.0,2.0,8032553715,17233
16.0,True,2.0,204.0,0.0,130.0,1.0,8032553715,17233
17.0,True,2.0,142.0,3.0,125.0,2.0,8032553715,17233
18.0,True,3.0,88.0,6.0,125.0,14.0,8032553715,17233
19.0,False,3.0,154.0,"",130.0,5.0,8032553715,17233
20.0,False,2.0,272.0,"",130.0,6.0,8032553715,17233
21.0,False,2.0,194.0,"",125.0,2.0,8032553715,17233
22.0,False,3.0,66.0,"",125.0,5.0,8032553715,17233
23.0,True,3.0,34.0,7.0,130.0,2.0,8032553715,17233
24.0,True,2.0,238.0,4.0,130.0,6.0,8032553715,17233
1.0,False,2.0,178.0,"",130.0,0.0,8032564638,17299
2.0,False,3.0,90.0,"",130.0,0.0,8032564638,17299
3.0,False,3.0,116.0,"",130.0,0.0,8032564638,17299
4.0,False,3.0,132.0,"",130.0,0.0,8032564638,17299
5.0,False,3.0,196.0,"",130.0,0.0,8032564638,17299
6.0,False,3.0,76.0,"",130.0,0.0,8032564638,17299
7.0,False,3.0,274.0,"",130.0,0.0,8032564638,17299
8.0,True,3.0,240.0,1.0,130.0,0.0,8032564638,17299
9.0,True,3.0,276.0,7.0,130.0,0.0,8032564638,17299
10.0,False,3.0,168.0,"",130.0,7.0,8032564638,17299
11.0,False,3.0,102.0,"",123.0,1.0,8032564638,17299
